gene_id	mondo_id	mondo_term
100	MONDO:0021094	immunodeficiency disease
100	MONDO:0005825	leptospirosis
100	MONDO:0005062	lymphoma
100	MONDO:0003783	lymphopenia
100	MONDO:0005377	nephrotic syndrome
100	MONDO:0005249	pneumonia
100	MONDO:0006932	pulmonary edema
100	MONDO:0005961	sinusitis
100	MONDO:0002545	spinal cord disorder
100	MONDO:0004126	thyroiditis
100	MONDO:0000940	trypanosomiasis
100	MONDO:0018076	tuberculosis
100	MONDO:0015974	severe combined immunodeficiency
100	MONDO:0006920	prediabetes syndrome
100	MONDO:0044751	chronic diarrheal disease
100	MONDO:0007483	dyschromatosis symmetrica hereditaria
100	MONDO:0005184	pancreatic ductal adenocarcinoma
100	MONDO:0011338	Omenn syndrome
100	MONDO:0002406	dermatitis
102	MONDO:0004975	Alzheimer disease
102	MONDO:0004992	cancer
102	MONDO:0005070	neoplasm
102	MONDO:0005072	neuroblastoma
102	MONDO:0009741	neuroblastoma, susceptibility to, 1
102	MONDO:0002125	status epilepticus
102	MONDO:0005396	thoracic aortic aneurysm
102	MONDO:0004989	breast carcinoma
102	MONDO:0004994	cardiomyopathy
102	MONDO:0021100	breast neoplasm
102	MONDO:0008371	Dowling-Degos disease
102	MONDO:0014265	Alzheimer disease 18
102	MONDO:0024534	Dowling-Degos disease 1
103	MONDO:0005160	aortic aneurysm
103	MONDO:0005578	arthritic joint disease
103	MONDO:0000728	ptosis
103	MONDO:0004992	cancer
103	MONDO:0005045	hypertrophic cardiomyopathy
103	MONDO:0005015	diabetes mellitus
103	MONDO:0044843	torsion dystonia
103	MONDO:0007186	gastroesophageal reflux disease
103	MONDO:0004948	B-cell chronic lymphocytic leukemia
103	MONDO:0019046	leukodystrophy
103	MONDO:0006573	lipodystrophy
103	MONDO:0005070	neoplasm
103	MONDO:0004843	pathologic nystagmus
103	MONDO:0003608	optic atrophy
103	MONDO:0006591	panniculitis
103	MONDO:0017815	acquired porencephaly
103	MONDO:0003334	demyelinating polyneuropathy
103	MONDO:0007483	dyschromatosis symmetrica hereditaria
103	MONDO:0016215	spastic quadriplegic cerebral palsy
103	MONDO:0020357	coloboma of eyelid
103	MONDO:0004989	breast carcinoma
103	MONDO:0005138	lung carcinoma
103	MONDO:0015518	infantile bilateral striatal necrosis
103	MONDO:0009165	Aicardi-Goutieres syndrome 1
103	MONDO:0021100	breast neoplasm
103	MONDO:0020367	juvenile open angle glaucoma
103	MONDO:0012429	Aicardi-Goutieres syndrome 2
103	MONDO:0009626	pseudo-TORCH syndrome
103	MONDO:0014007	Aicardi-Goutieres syndrome 6
104	MONDO:0004976	amyotrophic lateral sclerosis
104	MONDO:0004985	bipolar disorder
104	MONDO:0005148	type 2 diabetes mellitus
104	MONDO:0011122	obesity disorder
104	MONDO:0008487	polycystic ovary syndrome
105	MONDO:0024331	colorectal carcinoma
105	MONDO:0018874	acute myeloid leukemia
105	MONDO:0005180	Parkinson disease
105	MONDO:0005475	migraine with aura
105	MONDO:0021068	ovarian neoplasm
107	MONDO:0004985	bipolar disorder
107	MONDO:0010679	Duchenne muscular dystrophy
107	MONDO:0005567	substance withdrawal syndrome
107	MONDO:0008433	small cell lung carcinoma
107	MONDO:0019588	hearing loss, autosomal recessive
107	MONDO:0012421	autosomal recessive nonsyndromic hearing loss 44
108	MONDO:0004979	asthma
108	MONDO:0004985	bipolar disorder
109	MONDO:0010528	anosmia
109	MONDO:0004985	bipolar disorder
109	MONDO:0018646	sclerosing cholangitis
109	MONDO:0005101	ulcerative colitis
109	MONDO:0009960	inflammatory bowel disease 1
109	MONDO:0005011	Crohn disease
109	MONDO:0005276	dental caries
109	MONDO:0000960	diabetic peripheral angiopathy
109	MONDO:0001336	familial hyperlipidemia
109	MONDO:0013577	Lipedema
109	MONDO:0021187	hyperlipidemia
109	MONDO:0005265	inflammatory bowel disease
109	MONDO:0011122	obesity disorder
109	MONDO:0005139	morbid obesity
109	MONDO:0005083	psoriasis
109	MONDO:0005371	mood disorder
109	MONDO:0004989	breast carcinoma
111	MONDO:0004993	carcinoma
111	MONDO:0005021	dilated cardiomyopathy
111	MONDO:0002050	depressive disorder
111	MONDO:0005148	type 2 diabetes mellitus
111	MONDO:0005009	congestive heart failure
111	MONDO:0005044	hypertensive disorder
111	MONDO:0005180	Parkinson disease
111	MONDO:0004901	lingual-facial-buccal dyskinesia
111	MONDO:0006406	sarcomatoid carcinoma
111	MONDO:0005617	undifferentiated carcinoma
111	MONDO:0004994	cardiomyopathy
111	MONDO:0700092	neurodevelopmental disorder
111	MONDO:0008979	chorea, benign familial
112	MONDO:0015168	arthrogryposis multiplex congenita
112	MONDO:0015225	arthrogryposis syndrome
112	MONDO:0014570	lethal congenital contracture syndrome 8
113	MONDO:0007179	autoimmune disease
113	MONDO:0005130	celiac disease
113	MONDO:0005101	ulcerative colitis
113	MONDO:0009960	inflammatory bowel disease 1
113	MONDO:0015517	common variable immunodeficiency
113	MONDO:0005011	Crohn disease
113	MONDO:0002050	depressive disorder
113	MONDO:0005265	inflammatory bowel disease
113	MONDO:0018874	acute myeloid leukemia
113	MONDO:0005083	psoriasis
113	MONDO:0005371	mood disorder
113	MONDO:0014414	STAT3-related early-onset multisystem autoimmune disease
113	MONDO:0014861	autoimmune disease, multisystem, infantile-onset, 2
114	MONDO:0004985	bipolar disorder
114	MONDO:0024331	colorectal carcinoma
114	MONDO:0002050	depressive disorder
114	MONDO:0000960	diabetic peripheral angiopathy
114	MONDO:0010679	Duchenne muscular dystrophy
114	MONDO:0005567	substance withdrawal syndrome
114	MONDO:0005371	mood disorder
114	MONDO:0004989	breast carcinoma
115	MONDO:0004995	cardiovascular disorder
115	MONDO:0005384	focal epilepsy
115	MONDO:0011122	obesity disorder
115	MONDO:0004989	breast carcinoma
115	MONDO:0005542	acute coronary syndrome
116	MONDO:0004985	bipolar disorder
116	MONDO:0006032	cystitis
116	MONDO:0002050	depressive disorder
116	MONDO:0850420	acute necrotizing pancreatitis
116	MONDO:0001386	visual epilepsy
116	MONDO:0005580	esophageal squamous cell carcinoma
116	MONDO:0004994	cardiomyopathy
117	MONDO:0004979	asthma
117	MONDO:0006032	cystitis
117	MONDO:0002050	depressive disorder
118	MONDO:0005115	temporal lobe epilepsy
118	MONDO:0007739	Huntington disease
118	MONDO:0005044	hypertensive disorder
118	MONDO:0001134	essential hypertension
119	MONDO:0005021	dilated cardiomyopathy
119	MONDO:0005044	hypertensive disorder
119	MONDO:0018874	acute myeloid leukemia
119	MONDO:0008447	hereditary spherocytosis type 1
120	MONDO:0004985	bipolar disorder
120	MONDO:0006497	cerebral palsy
120	MONDO:0001286	exotropia
120	MONDO:0005044	hypertensive disorder
120	MONDO:0004843	pathologic nystagmus
120	MONDO:0016215	spastic quadriplegic cerebral palsy
120	MONDO:0005299	brain ischemia
120	MONDO:0014862	cerebral palsy, spastic quadriplegic, 3
123	MONDO:0005070	neoplasm
123	MONDO:0021085	gastric neoplasm
123	MONDO:0007648	hereditary diffuse gastric adenocarcinoma
125	MONDO:0004992	cancer
125	MONDO:0002352	larynx cancer
125	MONDO:0004995	cardiovascular disorder
125	MONDO:0002679	cerebral infarction
125	MONDO:0024331	colorectal carcinoma
125	MONDO:0021355	neoplasm of esophagus
125	MONDO:0005586	head and neck neoplasm
125	MONDO:0021071	laryngeal neoplasm
125	MONDO:0021245	oral cavity neoplasm
125	MONDO:0011122	obesity disorder
125	MONDO:0019086	carcinoma of esophagus
125	MONDO:0004608	oropharynx cancer
125	MONDO:0021699	alcohol-induced disorders
125	MONDO:0005580	esophageal squamous cell carcinoma
125	MONDO:0007576	esophageal cancer
125	MONDO:0010796	Parkinson disease, mitochondrial
125	MONDO:0044926	oropharyngeal carcinoma
125	MONDO:0015459	nasopharyngeal carcinoma
126	MONDO:0004992	cancer
126	MONDO:0002050	depressive disorder
126	MONDO:0021245	oral cavity neoplasm
126	MONDO:0021699	alcohol-induced disorders
126	MONDO:0004989	breast carcinoma
126	MONDO:0010796	Parkinson disease, mitochondrial
126	MONDO:0008199	late-onset Parkinson disease
127	MONDO:0021355	neoplasm of esophagus
127	MONDO:0018874	acute myeloid leukemia
127	MONDO:0021699	alcohol-induced disorders
128	MONDO:0001751	cholestasis
131	MONDO:0002352	larynx cancer
131	MONDO:0021355	neoplasm of esophagus
131	MONDO:0005586	head and neck neoplasm
131	MONDO:0021071	laryngeal neoplasm
131	MONDO:0021245	oral cavity neoplasm
131	MONDO:0005180	Parkinson disease
131	MONDO:0007576	esophageal cancer
132	MONDO:0004995	cardiovascular disorder
132	MONDO:0001751	cholestasis
132	MONDO:0005115	temporal lobe epilepsy
132	MONDO:0021104	alcoholic fatty liver disease
132	MONDO:0002408	hereditary hyperbilirubinemia
132	MONDO:0005394	brain infarction
132	MONDO:0005345	hypospadias
132	MONDO:0100255	adenosine kinase deficiency
132	MONDO:0002602	central nervous system disorder
132	MONDO:0005154	liver disorder
132	MONDO:0000351	disorder of methionine catabolism
133	MONDO:0004985	bipolar disorder
133	MONDO:0004992	cancer
133	MONDO:0005045	hypertrophic cardiomyopathy
133	MONDO:0004995	cardiovascular disorder
133	MONDO:0002462	glomerulonephritis
133	MONDO:0005252	heart failure
133	MONDO:0005009	congestive heart failure
133	MONDO:0005044	hypertensive disorder
133	MONDO:0006874	obstructive jaundice
133	MONDO:0005070	neoplasm
133	MONDO:0001126	gastric ulcer
133	MONDO:0001881	toxic shock syndrome
133	MONDO:0004989	breast carcinoma
134	MONDO:0004979	asthma
134	MONDO:0002679	cerebral infarction
134	MONDO:0024331	colorectal carcinoma
134	MONDO:0005044	hypertensive disorder
134	MONDO:0005068	myocardial infarction
134	MONDO:0005099	subarachnoid hemorrhage
134	MONDO:0005567	substance withdrawal syndrome
134	MONDO:0000190	ventricular fibrillation
134	MONDO:0005405	childhood onset asthma
134	MONDO:0007147	obstructive sleep apnea syndrome
134	MONDO:0006857	middle cerebral artery infarction
135	MONDO:0008383	rheumatoid arthritis
135	MONDO:0002050	depressive disorder
135	MONDO:0001384	myopia
135	MONDO:0005383	panic disorder
135	MONDO:0005180	Parkinson disease
135	MONDO:0005567	substance withdrawal syndrome
135	MONDO:0001386	visual epilepsy
135	MONDO:0005371	mood disorder
135	MONDO:0004994	cardiomyopathy
140	MONDO:0024331	colorectal carcinoma
140	MONDO:0005068	myocardial infarction
142	MONDO:0004907	alopecia
142	MONDO:0004975	Alzheimer disease
142	MONDO:0004979	asthma
142	MONDO:0005676	borna disease
142	MONDO:0004992	cancer
142	MONDO:0021063	malignant colon neoplasm
142	MONDO:0005233	non-small cell lung carcinoma
142	MONDO:0024331	colorectal carcinoma
142	MONDO:0005015	diabetes mellitus
142	MONDO:0019810	toxic epidermal necrolysis
142	MONDO:0018177	glioblastoma
142	MONDO:0021042	glioma
142	MONDO:0005252	heart failure
142	MONDO:0005009	congestive heart failure
142	MONDO:0005240	kidney disorder
142	MONDO:0001572	leiomyoma
142	MONDO:0005059	leukemia
142	MONDO:0018874	acute myeloid leukemia
142	MONDO:0005105	melanoma
142	MONDO:0009693	plasma cell myeloma
142	MONDO:0005070	neoplasm
142	MONDO:0005072	neuroblastoma
142	MONDO:0009741	neuroblastoma, susceptibility to, 1
142	MONDO:0011122	obesity disorder
142	MONDO:0005249	pneumonia
142	MONDO:0002771	pulmonary fibrosis
142	MONDO:0001106	kidney failure
142	MONDO:0018229	Stevens-Johnson syndrome
142	MONDO:0007016	vitamin A deficiency
142	MONDO:0008433	small cell lung carcinoma
142	MONDO:0005192	exocrine pancreatic carcinoma
142	MONDO:0006292	malignant mesothelioma
142	MONDO:0008315	prostate cancer
142	MONDO:0005313	necrotizing enterocolitis
142	MONDO:0012817	Ewing sarcoma
142	MONDO:0005159	prostate carcinoma
142	MONDO:0004989	breast carcinoma
142	MONDO:0005138	lung carcinoma
142	MONDO:0002032	colon carcinoma
142	MONDO:0005008	colorectal adenocarcinoma
142	MONDO:0006857	middle cerebral artery infarction
142	MONDO:0004994	cardiomyopathy
142	MONDO:0005299	brain ischemia
142	MONDO:0021068	ovarian neoplasm
142	MONDO:0021100	breast neoplasm
142	MONDO:0024498	glioma susceptibility 1
142	MONDO:0010820	autosomal recessive juvenile Parkinson disease 2
142	MONDO:0005494	triple-negative breast carcinoma
143	MONDO:0021063	malignant colon neoplasm
143	MONDO:0005401	colonic neoplasm
143	MONDO:0009468	pseudotumor cerebri
146	MONDO:0005011	Crohn disease
146	MONDO:0008487	polycystic ovary syndrome
146	MONDO:0006727	diastolic heart failure
147	MONDO:0005240	kidney disorder
147	MONDO:0008487	polycystic ovary syndrome
147	MONDO:0001386	visual epilepsy
147	MONDO:0005371	mood disorder
148	MONDO:0004985	bipolar disorder
148	MONDO:0006679	bladder neck obstruction
148	MONDO:0004992	cancer
148	MONDO:0005148	type 2 diabetes mellitus
148	MONDO:0005252	heart failure
148	MONDO:0005009	congestive heart failure
148	MONDO:0005044	hypertensive disorder
148	MONDO:0005155	cirrhosis of liver
148	MONDO:0005070	neoplasm
148	MONDO:0008487	polycystic ovary syndrome
148	MONDO:0008315	prostate cancer
148	MONDO:0005159	prostate carcinoma
148	MONDO:0004989	breast carcinoma
150	MONDO:0002050	depressive disorder
150	MONDO:0005148	type 2 diabetes mellitus
150	MONDO:0005267	heart disorder
150	MONDO:0005044	hypertensive disorder
150	MONDO:0005383	panic disorder
150	MONDO:0020088	familial partial lipodystrophy
150	MONDO:0005371	mood disorder
151	MONDO:0011728	benign essential blepharospasm
151	MONDO:0004992	cancer
151	MONDO:0005148	type 2 diabetes mellitus
151	MONDO:0005252	heart failure
151	MONDO:0005009	congestive heart failure
151	MONDO:0005044	hypertensive disorder
151	MONDO:0005070	neoplasm
151	MONDO:0008315	prostate cancer
151	MONDO:0005159	prostate carcinoma
151	MONDO:0004989	breast carcinoma
151	MONDO:0010985	epilepsy, familial adult myoclonic, 1
151	MONDO:0011930	epilepsy, familial adult myoclonic, 2
152	MONDO:0004985	bipolar disorder
152	MONDO:0005252	heart failure
152	MONDO:0005009	congestive heart failure
152	MONDO:0005371	mood disorder
153	MONDO:0005021	dilated cardiomyopathy
153	MONDO:0004995	cardiovascular disorder
153	MONDO:0002050	depressive disorder
153	MONDO:0005015	diabetes mellitus
153	MONDO:0005252	heart failure
153	MONDO:0005009	congestive heart failure
153	MONDO:0002909	hyperglycemia
153	MONDO:0005044	hypertensive disorder
153	MONDO:0006947	renovascular hypertension
153	MONDO:0005068	myocardial infarction
153	MONDO:0011122	obesity disorder
153	MONDO:0005076	periodontitis
153	MONDO:0021085	gastric neoplasm
153	MONDO:0001134	essential hypertension
153	MONDO:0005010	coronary artery disorder
153	MONDO:0024644	myocardial ischemia
153	MONDO:0005371	mood disorder
153	MONDO:0007269	dilated cardiomyopathy 1A
153	MONDO:0007648	hereditary diffuse gastric adenocarcinoma
154	MONDO:0020689	AIDS dementia complex
154	MONDO:0004979	asthma
154	MONDO:0004985	bipolar disorder
154	MONDO:0004992	cancer
154	MONDO:0005021	dilated cardiomyopathy
154	MONDO:0005101	ulcerative colitis
154	MONDO:0009960	inflammatory bowel disease 1
154	MONDO:0005148	type 2 diabetes mellitus
154	MONDO:0005252	heart failure
154	MONDO:0005009	congestive heart failure
154	MONDO:0005109	HIV infectious disease
154	MONDO:0001336	familial hyperlipidemia
154	MONDO:0013577	Lipedema
154	MONDO:0021187	hyperlipidemia
154	MONDO:0005044	hypertensive disorder
154	MONDO:0005240	kidney disorder
154	MONDO:0005068	myocardial infarction
154	MONDO:0004496	myocarditis
154	MONDO:0005070	neoplasm
154	MONDO:0005071	nervous system disorder
154	MONDO:0011122	obesity disorder
154	MONDO:0005249	pneumonia
154	MONDO:0008487	polycystic ovary syndrome
154	MONDO:0006932	pulmonary edema
154	MONDO:0021085	gastric neoplasm
154	MONDO:0001134	essential hypertension
154	MONDO:0005010	coronary artery disorder
154	MONDO:0024644	myocardial ischemia
154	MONDO:0006009	viral encephalitis
154	MONDO:0008315	prostate cancer
154	MONDO:0004989	breast carcinoma
154	MONDO:0004994	cardiomyopathy
154	MONDO:0007269	dilated cardiomyopathy 1A
154	MONDO:0007648	hereditary diffuse gastric adenocarcinoma
155	MONDO:0005292	colitis
155	MONDO:0005015	diabetes mellitus
155	MONDO:0005148	type 2 diabetes mellitus
155	MONDO:0005252	heart failure
155	MONDO:0005009	congestive heart failure
155	MONDO:0001336	familial hyperlipidemia
155	MONDO:0013577	Lipedema
155	MONDO:0021187	hyperlipidemia
155	MONDO:0005044	hypertensive disorder
155	MONDO:0011122	obesity disorder
155	MONDO:0008487	polycystic ovary syndrome
156	MONDO:0008383	rheumatoid arthritis
156	MONDO:0004985	bipolar disorder
156	MONDO:0004995	cardiovascular disorder
156	MONDO:0002050	depressive disorder
156	MONDO:0005252	heart failure
156	MONDO:0005009	congestive heart failure
156	MONDO:0002909	hyperglycemia
156	MONDO:0005044	hypertensive disorder
156	MONDO:0005080	portal hypertension
156	MONDO:0005180	Parkinson disease
156	MONDO:0006525	allergic contact dermatitis
156	MONDO:0004994	cardiomyopathy
156	MONDO:0005008	colorectal adenocarcinoma
156	MONDO:0000491	limb ischemia
157	MONDO:0004985	bipolar disorder
157	MONDO:0005044	hypertensive disorder
157	MONDO:0005180	Parkinson disease
158	MONDO:0004843	pathologic nystagmus
158	MONDO:0003432	strabismus
158	MONDO:0007068	adenylosuccinate lyase deficiency
161	MONDO:0004975	Alzheimer disease
161	MONDO:0004979	asthma
162	MONDO:0016575	primary ciliary dyskinesia
162	MONDO:0011546	heterotaxy, visceral, 2, autosomal
162	MONDO:0010607	heterotaxy, visceral, 1, X-linked
162	MONDO:0011659	heterotaxy, visceral, 3, autosomal
162	MONDO:0013403	heterotaxy, visceral, 4, autosomal
162	MONDO:0018677	visceral heterotaxy
162	MONDO:0013887	heterotaxy, visceral, 6, autosomal
163	MONDO:0006857	middle cerebral artery infarction
165	MONDO:0002471	bursitis
165	MONDO:0007275	carpal tunnel syndrome
165	MONDO:0005178	osteoarthritis
165	MONDO:0008143	osteoarthritis susceptibility 1
165	MONDO:0054813	Ehlers-Danlos syndrome, classic-like, 2
166	MONDO:0005010	coronary artery disorder
166	MONDO:0024644	myocardial ischemia
172	MONDO:0005105	melanoma
172	MONDO:0015459	nasopharyngeal carcinoma
173	MONDO:0008315	prostate cancer
173	MONDO:0005159	prostate carcinoma
174	MONDO:0004970	adenocarcinoma
174	MONDO:0008840	ataxia telangiectasia
174	MONDO:0004992	cancer
174	MONDO:0000437	cerebellar ataxia
174	MONDO:0008608	Down syndrome
174	MONDO:0005744	yolk sac tumor
174	MONDO:0010108	testicular germ cell tumor
174	MONDO:0005790	hepatitis A virus infection
174	MONDO:0005344	hepatitis B virus infection
174	MONDO:0005231	hepatitis C virus infection
174	MONDO:0004609	herpes simplex infectious disease
174	MONDO:0005155	cirrhosis of liver
174	MONDO:0002691	liver cancer
174	MONDO:0005070	neoplasm
174	MONDO:0021085	gastric neoplasm
174	MONDO:0000468	third-degree atrioventricular block
174	MONDO:0010336	orofaciodigital syndrome VIII
174	MONDO:0700032	complete trisomy 18
174	MONDO:0005040	germ cell tumor
174	MONDO:0018666	hepatoblastoma
174	MONDO:0018531	carcinoma of liver and intrahepatic biliary tract
174	MONDO:0004989	breast carcinoma
174	MONDO:0004950	gastric carcinoma
174	MONDO:0003404	adult yolk sac tumor
174	MONDO:0021100	breast neoplasm
174	MONDO:0007648	hereditary diffuse gastric adenocarcinoma
175	MONDO:0010526	Fabry disease
175	MONDO:0005578	arthritic joint disease
175	MONDO:0005276	dental caries
175	MONDO:0015496	macroglossia
175	MONDO:0020598	malabsorption syndrome
175	MONDO:0004730	speech disorder
175	MONDO:0008475	spondylolisthesis
175	MONDO:0005541	spondylolysis
175	MONDO:0002561	lysosomal storage disease
175	MONDO:0019293	skin vascular disease
175	MONDO:0008830	aspartylglucosaminuria
175	MONDO:0021204	chronic otitis media
175	MONDO:0008312	autosomal dominant prognathism
176	MONDO:0008383	rheumatoid arthritis
176	MONDO:0001540	bagassosis
176	MONDO:0005252	heart failure
176	MONDO:0005009	congestive heart failure
176	MONDO:0005178	osteoarthritis
176	MONDO:0008143	osteoarthritis susceptibility 1
176	MONDO:0006629	osteoarthritis, hip
176	MONDO:0017178	osteochondritis dissecans
176	MONDO:0015926	pneumoconiosis
176	MONDO:0002125	status epilepticus
176	MONDO:0011385	intervertebral disk degenerative disorder
176	MONDO:0008312	autosomal dominant prognathism
